epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,20994.5,1.34725,1.03922,1.33542,0.7391,0.57745,0.63732,0.38441,1.47956,1.02206,1.36119,0.000454732,0.000454732,0.000454732
181,21110.5,1.32026,1.03588,1.32847,0.72956,0.57764,0.62386,0.37868,1.49652,1.02497,1.36834,0.000451066,0.000451066,0.000451066
182,21225.4,1.33951,1.05018,1.34833,0.73981,0.58502,0.62715,0.3788,1.49729,1.04366,1.36925,0.0004474,0.0004474,0.0004474
183,21344.2,1.33583,1.06065,1.33914,0.71669,0.59252,0.62277,0.37796,1.48459,1.0486,1.36606,0.000443733,0.000443733,0.000443733
184,21464.2,1.31,1.02814,1.3279,0.727,0.59457,0.63085,0.38096,1.47487,1.02122,1.36171,0.000440067,0.000440067,0.000440067
185,21583,1.32215,1.01737,1.31944,0.71813,0.59848,0.63762,0.38912,1.47417,1.03792,1.36517,0.000436401,0.000436401,0.000436401
186,21701.9,1.34899,1.03359,1.3384,0.70169,0.57923,0.61526,0.3752,1.47825,1.04031,1.36321,0.000432734,0.000432734,0.000432734
187,21821.8,1.33107,1.04638,1.3409,0.73567,0.58821,0.62934,0.37699,1.48405,1.02335,1.378,0.000429068,0.000429068,0.000429068
188,21940.8,1.30866,1.01487,1.31564,0.73076,0.59943,0.62577,0.37518,1.48923,1.02627,1.37911,0.000425402,0.000425402,0.000425402
189,22060.8,1.32009,1.02071,1.32177,0.74505,0.59004,0.63555,0.38639,1.47948,1.02092,1.37595,0.000421736,0.000421736,0.000421736
190,22179.3,1.3045,1.0162,1.32368,0.74748,0.58974,0.64006,0.38963,1.48878,1.03137,1.37267,0.000418069,0.000418069,0.000418069
191,22299.4,1.33177,1.02997,1.32505,0.74802,0.5958,0.63822,0.38508,1.50132,1.0331,1.37948,0.000414403,0.000414403,0.000414403
192,22418.2,1.34032,1.04345,1.34847,0.69347,0.60618,0.62062,0.37649,1.50803,1.04506,1.39055,0.000410737,0.000410737,0.000410737
193,22537.6,1.33404,1.02241,1.33107,0.71232,0.58812,0.62865,0.38564,1.47687,1.02206,1.36108,0.00040707,0.00040707,0.00040707
194,22656.9,1.30826,1.00171,1.31534,0.74462,0.5667,0.62431,0.38385,1.47598,1.02763,1.36915,0.000403404,0.000403404,0.000403404
195,22774.9,1.30012,1.00795,1.31981,0.72783,0.59682,0.63566,0.38405,1.488,1.03727,1.37952,0.000399738,0.000399738,0.000399738
196,22893.2,1.32233,1.01182,1.33016,0.75125,0.59058,0.635,0.38321,1.48519,1.01145,1.37127,0.000396071,0.000396071,0.000396071
197,23012.1,1.32045,1.01547,1.31545,0.7229,0.60765,0.64091,0.38499,1.50088,1.02581,1.38813,0.000392405,0.000392405,0.000392405
198,23130,1.34723,1.02987,1.33601,0.73966,0.58797,0.63655,0.38375,1.49148,1.03031,1.38105,0.000388739,0.000388739,0.000388739
199,23247.6,1.29938,0.98981,1.31085,0.73346,0.59176,0.63133,0.38374,1.49928,1.03484,1.38879,0.000385073,0.000385073,0.000385073
200,23367.1,1.29102,0.9951,1.30566,0.75953,0.5587,0.62577,0.37994,1.48905,1.03232,1.37731,0.000381406,0.000381406,0.000381406
201,23485.3,1.28992,0.98184,1.3188,0.71336,0.59635,0.63637,0.38918,1.49015,1.02738,1.37954,0.00037774,0.00037774,0.00037774
202,23603.2,1.28803,0.98809,1.3034,0.70765,0.60486,0.64064,0.38683,1.4875,1.01883,1.37065,0.000374074,0.000374074,0.000374074
203,23720.7,1.30731,1.01133,1.32156,0.71029,0.61369,0.63682,0.38572,1.48785,1.02664,1.38133,0.000370407,0.000370407,0.000370407
204,23839.6,1.29331,1.00475,1.30986,0.73256,0.57494,0.62322,0.38587,1.49739,1.03386,1.38563,0.000366741,0.000366741,0.000366741
205,23958,1.30292,1.00217,1.31184,0.7267,0.5758,0.62986,0.3863,1.49572,1.0377,1.3845,0.000363075,0.000363075,0.000363075
206,24078.4,1.3038,0.99999,1.31005,0.74317,0.58312,0.63825,0.3821,1.50302,1.02935,1.38793,0.000359409,0.000359409,0.000359409
207,24197.9,1.29643,0.98857,1.30313,0.73171,0.58515,0.63451,0.37953,1.48534,1.03406,1.38194,0.000355742,0.000355742,0.000355742
208,24318.7,1.30581,1.00475,1.31227,0.73274,0.60083,0.63969,0.38497,1.49039,1.0102,1.38499,0.000352076,0.000352076,0.000352076
209,24438.4,1.27323,0.97448,1.29324,0.70446,0.60033,0.63415,0.38241,1.48114,1.01935,1.37742,0.00034841,0.00034841,0.00034841
210,24557.4,1.28923,0.98779,1.30574,0.73383,0.57562,0.63167,0.38394,1.47676,1.02117,1.37107,0.000344743,0.000344743,0.000344743
211,24675.3,1.29209,0.99968,1.32175,0.77208,0.55733,0.63775,0.38458,1.48098,1.01017,1.37621,0.000341077,0.000341077,0.000341077
212,24794.2,1.32028,1.01139,1.31224,0.68376,0.58852,0.63273,0.38766,1.49181,1.02726,1.37672,0.000337411,0.000337411,0.000337411
213,24912.9,1.29244,0.97856,1.30306,0.72025,0.57948,0.62295,0.37686,1.48319,1.0222,1.37193,0.000333744,0.000333744,0.000333744
214,25030.8,1.29025,0.97811,1.30549,0.71507,0.6065,0.63114,0.37818,1.48258,1.03327,1.37362,0.000330078,0.000330078,0.000330078
215,25148.9,1.278,0.98072,1.3069,0.73126,0.60828,0.63318,0.37688,1.47641,1.03303,1.37718,0.000326412,0.000326412,0.000326412
216,25268,1.28753,0.98431,1.30458,0.72482,0.59834,0.63667,0.3856,1.4733,1.02817,1.36116,0.000322745,0.000322745,0.000322745
217,25387.1,1.26975,0.98166,1.31002,0.71499,0.6002,0.63492,0.38414,1.49167,1.02444,1.38293,0.000319079,0.000319079,0.000319079
218,25506.6,1.28121,0.97586,1.30289,0.73332,0.59494,0.64236,0.38427,1.47002,1.03409,1.36684,0.000315413,0.000315413,0.000315413
219,25626.3,1.28264,0.9754,1.29109,0.75892,0.58254,0.63967,0.38491,1.46688,1.02004,1.36326,0.000311747,0.000311747,0.000311747
220,25745.1,1.26681,0.96685,1.29453,0.7309,0.59935,0.64946,0.38487,1.47479,0.99618,1.37302,0.00030808,0.00030808,0.00030808
221,25861.3,1.28892,0.99271,1.30787,0.74762,0.60695,0.64306,0.38735,1.46548,0.99768,1.36235,0.000304414,0.000304414,0.000304414
222,25977.1,1.27546,0.97911,1.30342,0.75198,0.59548,0.64592,0.38555,1.46339,1.01618,1.36183,0.000300748,0.000300748,0.000300748
223,26093.8,1.30666,0.98828,1.29687,0.77554,0.57584,0.63778,0.38591,1.46246,1.01591,1.36788,0.000297081,0.000297081,0.000297081
224,26210.3,1.27231,0.97009,1.29735,0.74972,0.60317,0.64407,0.38956,1.45674,1.00397,1.36077,0.000293415,0.000293415,0.000293415
225,26327.4,1.26126,0.93596,1.27748,0.73817,0.59384,0.64113,0.38377,1.4601,1.01386,1.3632,0.000289749,0.000289749,0.000289749
226,26443.7,1.25533,0.95224,1.28378,0.73611,0.59762,0.63522,0.3831,1.47963,1.01878,1.38115,0.000286083,0.000286083,0.000286083
227,26560.4,1.27003,0.95428,1.29056,0.74264,0.59566,0.63844,0.38325,1.4608,1.02406,1.36589,0.000282416,0.000282416,0.000282416
228,26676.9,1.25121,0.94624,1.28316,0.79291,0.5907,0.64783,0.3883,1.45445,1.00314,1.3588,0.00027875,0.00027875,0.00027875
229,26793.5,1.26908,0.93944,1.29312,0.74178,0.60445,0.64704,0.39144,1.45454,1.00369,1.36747,0.000275084,0.000275084,0.000275084
230,26910.4,1.26351,0.9585,1.29183,0.70253,0.62201,0.64808,0.3934,1.46454,1.0108,1.37425,0.000271417,0.000271417,0.000271417
231,27027.3,1.26811,0.95615,1.28375,0.73218,0.59333,0.63832,0.38762,1.47155,1.0113,1.37466,0.000267751,0.000267751,0.000267751
232,27143,1.22395,0.92608,1.26849,0.73343,0.61337,0.64872,0.39243,1.46599,1.00241,1.37212,0.000264085,0.000264085,0.000264085
233,27258.2,1.25065,0.95745,1.28747,0.73181,0.6127,0.64874,0.39696,1.45731,0.99308,1.36636,0.000260418,0.000260418,0.000260418
234,27373.6,1.2692,0.96357,1.28545,0.73562,0.61182,0.6489,0.39409,1.45969,1.00545,1.36751,0.000256752,0.000256752,0.000256752
235,27487.9,1.24494,0.95819,1.29264,0.70997,0.60668,0.64532,0.39505,1.45349,0.99011,1.36154,0.000253086,0.000253086,0.000253086
236,27603.2,1.22095,0.933,1.27661,0.72996,0.59878,0.64596,0.39384,1.4583,0.99441,1.36649,0.00024942,0.00024942,0.00024942
237,27719.7,1.25124,0.93645,1.2784,0.7016,0.62294,0.64778,0.39839,1.45254,0.98944,1.36168,0.000245753,0.000245753,0.000245753
238,27836.3,1.24742,0.92585,1.27472,0.74376,0.5829,0.63965,0.39269,1.46588,0.98878,1.37337,0.000242087,0.000242087,0.000242087
239,27952.8,1.23027,0.94328,1.28506,0.73156,0.58409,0.63772,0.39173,1.43542,0.98795,1.35128,0.000238421,0.000238421,0.000238421
240,28069.7,1.24933,0.95373,1.27815,0.73691,0.58183,0.62963,0.38737,1.44689,0.99479,1.3573,0.000234754,0.000234754,0.000234754
241,28186.5,1.24072,0.92515,1.27508,0.73357,0.59058,0.63731,0.39247,1.44966,0.98183,1.35577,0.000231088,0.000231088,0.000231088
242,28303.2,1.22244,0.91366,1.26972,0.7692,0.57251,0.62839,0.38793,1.44124,0.98392,1.35587,0.000227422,0.000227422,0.000227422
243,28420.4,1.25772,0.95076,1.28352,0.75453,0.58321,0.63684,0.39086,1.45349,0.98615,1.36173,0.000223755,0.000223755,0.000223755
244,28537.8,1.2648,0.9456,1.2676,0.74969,0.57488,0.63458,0.38655,1.45089,0.99747,1.36149,0.000220089,0.000220089,0.000220089
245,28653.4,1.22485,0.91995,1.26631,0.70646,0.60192,0.6383,0.39344,1.44729,0.99535,1.3576,0.000216423,0.000216423,0.000216423
246,28769.6,1.26097,0.94577,1.28056,0.72164,0.59625,0.63146,0.39029,1.44344,0.99314,1.35814,0.000212757,0.000212757,0.000212757
247,28884.4,1.24362,0.94925,1.28027,0.75188,0.57695,0.63188,0.3868,1.46585,1.01417,1.37761,0.00020909,0.00020909,0.00020909
248,28999.4,1.23615,0.93855,1.28061,0.68898,0.61559,0.64187,0.38741,1.46118,1.00849,1.37341,0.000205424,0.000205424,0.000205424
249,29115.3,1.24527,0.93102,1.27412,0.70834,0.60968,0.63589,0.39111,1.45479,0.98182,1.36354,0.000201758,0.000201758,0.000201758
250,29231,1.21331,0.92149,1.26174,0.7253,0.60287,0.63745,0.39136,1.45623,0.99513,1.36211,0.000198091,0.000198091,0.000198091
251,29346.6,1.23681,0.94333,1.28107,0.69592,0.6234,0.63678,0.39087,1.45096,1.00212,1.36028,0.000194425,0.000194425,0.000194425
252,29462.9,1.23246,0.93939,1.27527,0.74714,0.61073,0.64825,0.3927,1.44002,0.9814,1.35286,0.000190759,0.000190759,0.000190759
253,29579.5,1.24462,0.94895,1.28228,0.75475,0.5887,0.63872,0.39069,1.44424,1.00089,1.35828,0.000187092,0.000187092,0.000187092
254,29696.1,1.23359,0.92205,1.26517,0.72483,0.59352,0.63349,0.39105,1.44541,0.99661,1.35372,0.000183426,0.000183426,0.000183426
255,29812.4,1.22486,0.9279,1.27361,0.7345,0.59477,0.64121,0.39467,1.45809,0.98985,1.37124,0.00017976,0.00017976,0.00017976
256,29928.9,1.24398,0.94844,1.28662,0.71469,0.60956,0.63983,0.3898,1.45486,0.98487,1.36619,0.000176094,0.000176094,0.000176094
257,30046.4,1.23842,0.92096,1.26514,0.71727,0.59886,0.63441,0.393,1.44897,0.97295,1.36845,0.000172427,0.000172427,0.000172427
258,30162.9,1.22456,0.91173,1.26348,0.71448,0.61945,0.63875,0.39157,1.44605,0.98089,1.3621,0.000168761,0.000168761,0.000168761
259,30279,1.22319,0.91183,1.26253,0.71793,0.61136,0.64109,0.39528,1.44654,0.98268,1.36063,0.000165095,0.000165095,0.000165095
260,30395.1,1.23454,0.92484,1.26976,0.74617,0.58787,0.63995,0.3925,1.45009,0.98346,1.36614,0.000161428,0.000161428,0.000161428
261,30511.1,1.21818,0.9135,1.25816,0.74886,0.59295,0.63967,0.39183,1.45869,0.98692,1.36636,0.000157762,0.000157762,0.000157762
262,30627.6,1.22465,0.92363,1.26281,0.7194,0.5929,0.63652,0.39533,1.45257,0.99145,1.35861,0.000154096,0.000154096,0.000154096
263,30744.4,1.23005,0.91629,1.25447,0.7526,0.57741,0.63902,0.39545,1.44112,0.99011,1.35047,0.000150429,0.000150429,0.000150429
264,30861,1.2183,0.9206,1.27086,0.70414,0.60751,0.6337,0.39256,1.44747,1.00139,1.36171,0.000146763,0.000146763,0.000146763
265,30977.8,1.22446,0.90546,1.26308,0.71471,0.60321,0.63963,0.39326,1.44332,0.99406,1.35915,0.000143097,0.000143097,0.000143097
266,31094.7,1.24063,0.93064,1.28217,0.71811,0.60691,0.63727,0.39359,1.4445,0.99904,1.36014,0.000139431,0.000139431,0.000139431
267,31210.1,1.22739,0.92461,1.27468,0.72941,0.5934,0.63624,0.39303,1.44224,0.99334,1.35855,0.000135764,0.000135764,0.000135764
268,31325.9,1.21148,0.9063,1.25261,0.71736,0.59031,0.6392,0.39623,1.43364,0.99718,1.34755,0.000132098,0.000132098,0.000132098
269,31440.9,1.2032,0.90054,1.259,0.7378,0.59881,0.6403,0.39782,1.44035,0.99685,1.35742,0.000128432,0.000128432,0.000128432
270,31556.8,1.22021,0.90627,1.26452,0.73791,0.6047,0.63945,0.39474,1.44777,1.00102,1.36168,0.000124765,0.000124765,0.000124765
271,31672.9,1.20767,0.91576,1.25677,0.75704,0.58136,0.64083,0.39628,1.44998,0.99851,1.36232,0.000121099,0.000121099,0.000121099
272,31789.5,1.21366,0.91593,1.25999,0.73887,0.59401,0.64139,0.39368,1.4468,0.998,1.36409,0.000117433,0.000117433,0.000117433
273,31906.1,1.21486,0.91113,1.26176,0.75556,0.59163,0.64299,0.39366,1.44326,0.9953,1.35918,0.000113766,0.000113766,0.000113766
274,32023.1,1.21018,0.8897,1.24497,0.76478,0.58517,0.64388,0.39712,1.44568,0.99608,1.35835,0.0001101,0.0001101,0.0001101
275,32140.1,1.2247,0.92246,1.26153,0.76763,0.57745,0.64105,0.39369,1.44838,0.99027,1.36125,0.000106434,0.000106434,0.000106434
276,32256.9,1.18348,0.87706,1.23813,0.71369,0.59479,0.63579,0.39209,1.44647,0.98562,1.36245,0.000102768,0.000102768,0.000102768
277,32373.6,1.2023,0.89938,1.2541,0.73582,0.59637,0.64102,0.39505,1.43811,0.98411,1.35838,9.91012e-05,9.91012e-05,9.91012e-05
278,32490.3,1.2078,0.90608,1.26489,0.78561,0.57967,0.64436,0.39573,1.44534,0.99335,1.3705,9.54349e-05,9.54349e-05,9.54349e-05
279,32607.4,1.191,0.88712,1.24199,0.75859,0.59377,0.64262,0.393,1.44791,0.99219,1.36868,9.17686e-05,9.17686e-05,9.17686e-05
280,32723.6,1.2183,0.90976,1.25899,0.74735,0.60106,0.64086,0.39455,1.44383,0.98382,1.36472,8.81023e-05,8.81023e-05,8.81023e-05
281,32838.5,1.20086,0.89599,1.25199,0.7467,0.60877,0.64716,0.39564,1.44793,0.98581,1.36711,8.4436e-05,8.4436e-05,8.4436e-05
282,32953.4,1.2128,0.90529,1.25502,0.76106,0.60139,0.65201,0.39804,1.44007,0.98415,1.36069,8.07697e-05,8.07697e-05,8.07697e-05
283,33068.4,1.20242,0.90007,1.26111,0.75386,0.59255,0.63906,0.39394,1.4371,0.98599,1.35695,7.71034e-05,7.71034e-05,7.71034e-05
284,33184.2,1.18528,0.89076,1.24504,0.73447,0.60376,0.64492,0.39528,1.4346,0.99716,1.35315,7.34371e-05,7.34371e-05,7.34371e-05
285,33300.8,1.18892,0.89265,1.24326,0.77337,0.57004,0.64587,0.39556,1.43713,0.99565,1.35749,6.97708e-05,6.97708e-05,6.97708e-05
286,33417.2,1.18844,0.87934,1.24503,0.7627,0.57741,0.647,0.39691,1.43351,0.98759,1.35628,6.61045e-05,6.61045e-05,6.61045e-05
287,33533.6,1.17649,0.86606,1.22891,0.74091,0.59618,0.64713,0.39868,1.43567,0.99502,1.36036,6.24382e-05,6.24382e-05,6.24382e-05
288,33649.6,1.16578,0.88032,1.23949,0.73234,0.60088,0.64578,0.39708,1.43664,0.98967,1.36104,5.87719e-05,5.87719e-05,5.87719e-05
289,33766.4,1.18067,0.87138,1.24427,0.7532,0.58422,0.64505,0.39803,1.4388,0.98995,1.36085,5.51056e-05,5.51056e-05,5.51056e-05
290,33883.2,1.21013,0.89985,1.25795,0.71179,0.6083,0.64203,0.3968,1.43622,0.98906,1.35937,5.14393e-05,5.14393e-05,5.14393e-05
291,33995.9,1.24332,0.91846,1.28401,0.73154,0.59302,0.63403,0.38847,1.44402,0.99214,1.36177,4.7773e-05,4.7773e-05,4.7773e-05
292,34108.6,1.22725,0.90705,1.28876,0.72805,0.58741,0.63082,0.38399,1.44623,0.99268,1.36497,4.41067e-05,4.41067e-05,4.41067e-05
293,34220.8,1.20109,0.88595,1.26505,0.7174,0.59653,0.63311,0.38584,1.44826,0.98632,1.36817,4.04404e-05,4.04404e-05,4.04404e-05
294,34332.7,1.21072,0.86849,1.26635,0.74046,0.58488,0.63592,0.3907,1.44813,0.98193,1.36979,3.67741e-05,3.67741e-05,3.67741e-05
295,34445.4,1.20827,0.8817,1.26316,0.74012,0.58831,0.63737,0.38926,1.44826,0.98586,1.37018,3.31078e-05,3.31078e-05,3.31078e-05
296,34558.2,1.19751,0.87065,1.26255,0.73019,0.59691,0.63669,0.38931,1.44321,0.98491,1.36809,2.94415e-05,2.94415e-05,2.94415e-05
297,34671.8,1.20098,0.85834,1.25358,0.74725,0.58925,0.63714,0.39149,1.44092,0.98341,1.36762,2.57752e-05,2.57752e-05,2.57752e-05
298,34785.7,1.17963,0.85322,1.25161,0.73941,0.59343,0.63838,0.39388,1.44006,0.98104,1.36681,2.21089e-05,2.21089e-05,2.21089e-05
299,34899.9,1.20194,0.88419,1.26961,0.72876,0.59948,0.64139,0.39365,1.4398,0.98065,1.36439,1.84426e-05,1.84426e-05,1.84426e-05
300,35014.6,1.19619,0.86818,1.25996,0.72758,0.60052,0.64112,0.39429,1.4411,0.9794,1.3664,1.47763e-05,1.47763e-05,1.47763e-05
